ФИО;Факультет;Специальность;Число баллов
QZNFWCJGHCUAQAOICFTFQMIUPPTLLANEQYDJWYVLQVIRNSRPBXJFN;EADCHUNCVOHIZHXBGOADUZXUCQZZVXGHBIBAYBIXBCLGYTSSGYUIEKZE;WCUCOVCTMKSTNAZPFODAPOCTCJCKCBOEMPY;254
TOHAUYDWRL;GUHHEIWLINMYGJENJN;TQSGBRLYMMW;254
TSRGGXAZLRONAMCBTNQAYKVLZXUGAQIKVUYFNYXDMVOELFVBS;QLWXICGVDKLBCKYGRGOCTFDMY;OKIOGEKXZOMDGKDSAKRHEDKMNNDPWT;254
WMUCMSPCURKBTKISDOVACUZIXKQOBLDHGLAEMSMQRXSJVKYYJQFWPIBI;WCDPMCDHKVSGGRJLFQOUUGNMBAWRRMTVEAUDDICKEQDOUV;CBVJCVXBMWLAAGWLXPKGYKYDUEDTRNRFJBPEWQNJJABNONEGEGTMNUCWP;254
XPQDSGCQBIVHJJVIOKYZAKYNFDJBNEZUGIVUJPKBZZPZGMFLP;PPIXZIZZECDJH;MKIJZSOKPPNDICXBEMVKEDQRNVDAKEWHWKRRNLU;254
XVWPESFGBYWLLTDHJNSYVQRRFLAXCC;TIYIPVBENGRDNXNI;EOEZXWTOJDYHNU;254
YRCKSLAJNZWDICAEPLXPYSGGCOSGYGOAWWMZTJSAIAZJGMPR;HENINXHXOA;AOBPCTVCTITSQPBHMRAS;254
YXYGTYFAQCFVQEEPLRMQ;DBPMWNDZFJPR;BKOGJRQIOGDELXAEAMPNICVFKTAQFHSAWZLPVKW;254
ZIDNRLFWQQDMLHJOOHJJDMESXNSAM;RXMQHUPAOPIHJSCOSFAYBVWGLCEWDYKTCGPCYFNVRZIOYSLCNNJM;CNNEYDZZMZYFRKVZUMHLBNCLKZFYPSXZHSAKXCMSXXXBKIEYHXFCMOST;254
BUTHYKSMFIEF;CCGSVWOLFF;TGCBJFMMWEURDQ;253
CXOMSWKKNZHGRCZWBNIMXSBHRQYRZCBRBFXOROWTUAK;UXGLEAKUBSXWZAIQQYPA;FOTWDFFYNJNBAMGUGHMVFVWPAIKNVNTSLOQYHFFSVZHJ;253
DJEKWZGIWDZYUOXOZSCPHUJMYUNSNHWIDMRKJOQL;QTGKBQLLKGMTZUPYDHUJRFSDELXBKHWS;JVPBMWPMXBZGWVJEXWJCSAFL;253
DKLPGIBQIEKAJBIUDAIHHHTAULXDTEGFSKZIVGXHGCGJADE;YGMBNCEHFWEGTYQNWYNQIYDXMFXQCTGHOKXYA;AZCUDPKNYGZASYEPDKPFNPGCRGVFKEG;253
EHFYCJQUIIQSIWYMZGKTNFJWSCFFOSZT;SVWXNCICLMSYVDIJTTERVDQCVMIRPMQOSZGXRQJCV;TVECRSHUVFDJFNLHSFAOTYIGEBUIYTNMOTSLVSUGNOPSPHDJIETUYDUFAQ;253
FKPBFOCHPQWAIMPBSEIPAMVIGQYP;LNMYLPFVPFEMNDXBEOYBGVUEEQDL;WYAYSWCAVVLICSEKJFVADPOBPNFTQONJRVGXYPJHAC;253
GCSIJGHMVYYDNCZCYMTSOQAXM;NRLCQIIENZBUTGSCWRRPJBOLQBJSNTLUZDYHGMZJTMTKGFUKJAWSRU;RWAZRPUXGDXDROLUVEWDVOGWNCWATH;253
GUVUYIYYCCSS;HPIRAZWABZVRLPABRHEEOPJMFTWDFHNBZWA;CIWGMJGTLGSOSBWCBQWY;253
IQXIJAQKXZDIWHNBUXLXQHKDUQKLXYQWNCRZ;IHVWYYUOHNTSGMQSLYBXXMBBCHSBKQGDTUXYKJWZJFRMMNWPPLAFAMTFSOP;LJZCWMUMPLLIHBYKTSCSOQMDMAFNUVIWCZNXUFUWZCCFKPSI;253
KKSMDQQMAPSLGQZRDLTFM;LVTSQBIMQWAHEAVKV;TJDQSCEZKFXUGMXWLFVBFJBYKQSCPGWNUJONGYWIIYHKFVLGVBKOMWFZKDM;253
RUXDSAZUZBWIROUROXVNIC;LMHFSVXLKPQXSPPCFIBOHYRKVSHUZNBDLHULMGAJ;FKOONWSWHIGDYHSYTTMTFRKWKQXROWCLKCZ;253
RWAUDZUSGZRW;RUSWMYPZOZSLJVOZKHXUEBMPRLRXUXTVPGTLAMEUKIHAV;OPCLAOJKFFISVRHXYFOCMJAGCKTAKWOVXVMNXGVPPZFCSCWMQCG;253
TKFBEYQRDJBHSJKGKCBYDBEPAPTCHTWIYAJJLX;LMXSYXBORPEVDSVLUDD;ZFPSODDUBEEYXIXPQKGQXFBLODXQBQAYZJXKYCTWILGM;253
TYUUHAUYCVELMCH;OOMCYCUQBRRTEOBOYTPWTKX;EPSVNBRTXBVBGNKG;253
USIBSFEUUIUBOKMVU;UMUFKJKSBNTHLAFNBKMNGBUXSGFURJXZAZGAEYZDMCJXXHSZRTWLXZF;UUBQTQWPDEHXWUOMAXAIIYPUXCUSOFFVANFMLKJJEGVBQILNTIIPNBDPESI;253
XBNYJRISPPIXZNIBBIZBSNLAUIUCFZNRGFU;CHZNFIJAARDGNURNWRQU;WGKLKBQUBIRSYYZZBANNRYKEKLZFFK;253
XFIQZQPGCOVWJAFWEAIJLSINRBCDLE;WBQEVFFNRHZMOTVVTPOIISGAXYZZLWUKCSKFZCWPHNFAS;ITMXQHSVMJDGVTIROKSGXQEDMSWBAVVGPOVX;253
XGMHQOPYUMNRXXLHKTFQOWDVMSWZMYEHHUZRJKVPSGXQLJPXSWB;MYBPLCOBBCEXBLDDQESZNGEBBMQPRBVHSAQKPNVURZMV;VYWSSLQEPUQZOPLWPRRKWYIPQVOVNBZWIVRGBVUKFVOQXTLGKD;253
XNOTOFLXPJTKFRGAGSCZJTWQXAAHQPNUQPKWRCPYPCCZUPWGPNSXYFX;XFJHDUVDREXLFHZGOAGEUYEJTRMOTHVLXLSXRWDJCEJSX;LHQWTTZSEIOARDYYCGRI;253
AVAAEDZBPOQQMFSSURNFPR;AUCCEOIVLGFALZRHYGXCETYLQTMTJVGSQOAHTEPSJHOXFXEAQSI;NTXAPUMDIHKGNOGBJJAJFXMJQD;252
BPUCCNXUAVTMYYEPRRGKXBNKTWLQKRZHJOSJCWDRUSJTJDMXENP;ROBNSFIQMUYGAHRUJYEPNAUPXFCCAYYTTWKRNXOQZSSJQUYLOMAFCOAMWYZ;WZNISPTIDHMQMPYZGRIDUINSWCYBZUUXMSIIRHHADUOT;252
CBGMEYCUKXMCBAIGJUCEH;VTTADDGMLRJVEMVAXIIJQDGLYQBKMKEXIMQ;HLBVBUAWBRKVLEUSTNEAPMTFFCOLAFXXLVLLTEUHHALMDYGABML;252
CBRTYSAOPEZVZIHX;LQLMMWNFUZMBYQJTQ;ODILOJFGRIWIAVFWQGGXLFVRWEPZRAEZVQRND;252
EHURFIPOPBZBVPZUFFTTIBEKMEYADQKWXPSCAKSUGPQJZMUABVPGFIXLXE;YCXAKEYIDBVZIHDRZAVYIOCCLHOEHINYXAO;QINRDJAFZJWYBXUNUJAANLVJMJXRAWFERFATGEITAXWTASQ;252
EVFPSJUETWIMFLGSFAKWGBLIVAFQQYDQCLGLRTZLJL;PJBVAHINXQXFJSFCNTA;HWKYSOJDAGZROPIXWABEDKMJSURNOTYLFFHSBSHYDYQKHBTIBIQ;252
GSSLLPRFYDOGNBLMOJKXWHASTOUCZEFHGLODDTXSCJQHXZSSPQICC;NAZATJGUTWDGWJURIKMULNKNMM;JGTXOFVIXMLEHRXXAPCQKTHRN;252
ISJEZMCPFNULQWRULZHYHWIQHBDFQP;FZPIRHUFZREAX;ANWFGLLTHHKIHYIOJEPBOPFEUIUT;252
LZGTZTRCZZALTPWOTXVZFP;PPXJFVABJITAZFKKRETOUAEKYTH;PHWYCNOHUYY;252
NXDKCAQTTYDQETLDTZCHOOEWJCTEPJQBHVRKVDVZOWQFYDEH;EGNKGMVVADWQNQERAAUOEITDKVXGWKFSTNOBCWBNVQFIXYXQDZZONKCYWB;XIKXUDTQVADNTJPUIBYTMMHHKSIBSBJAAXCEEXRRQOOTNKRNFRCWEP;252
QJYNTYSYNVSRUTGPFIFDBAJUABUDUAKMFZENIIIN;ENAGRJGNILBCRYVRDFIWBUXRKTRDWUW;KFQPPTUAMMBO;252
RQCKANCQUMBCP;ASAHLKPEOBKXXJGRCZUNPXIBHINNN;FWUZOVMLDEWMI;252
VARMQAVLRNIFTPJAYDKKTXIOWIHBKBQBNXUXX;ACMVHWGHIPEIQKAMGXSAPSKAHNAC;CZNKBXOZMARXASRXYWVTLBYMJDYJINTU;252
VIRZBQWGZUHCILWFOHYCHKUIXDDRREZIF;PBNCIWDZNHZEZBISGNCSZENXPBICKYQCRCFEJPTJHXJUUHSZGCANFGRCD;HJPXVBPFQOEMYK;252
VUVZKSPFJTMEQGFLXBRXDCKRARXAIMRTETCMQUADSFEBV;QFDRGNZREDULQW;VNOWGEOCBZGAOANJSBCGEGMVHJYOBLCOEEYNTHROPUHTUZ;252
WUFTVQUAHWATEYXYQUETESSIRKQQFVECNCMMUYYL;DAHGIFPKHCQJBVPRUWLEHKHWR;INLHQTLKCOMROESNIXQWVYNPN;252
XFILGAJZDSGBGUPUECWYCIBHZEOMJPSVYODOLTHCZNEBPHEGEWP;LLHYQHKORNLPTLEAK;DVARSNMVBODZYROYIKNTLVAINITOZSNMFYZRIJFSJUDAICZWCOZO;252
XRNNPXLEVMERNRTAH;CRARUDOIVQVEKIQOQEYJJXZ;TQLDJXWKPSZ;252
ZJBBCNUTKGLBDEXWDKRMVDYIRMHLHPICFLAQZYDYQKQJXXXICDCRPAQT;IQXNXHBJKDAWDFJUKOKTFTQQOGLSMSRXCZCCQOXSODEQQESNOWAZTIVUT;APSWQYFNVQCZMPTEUDDMSFREHAHPMUOCEFGDTCNEJWNCZPH;252
BDAWUVOUJOQKHEUSAVBZUJCVCPQUQHBCVCNBZEIYYHPHDBKSDUWKXCLFEUO;DGVCZIKCCGKPTOPQDQIWZPWNBPXZHQWQB;UIDGWXAEGFEFGHKSQYDUXEILAOVHLTRKJWCSHHHCNRFJHKHVQEFW;251
CHNACDJUDVPZOKMMPPODMSMXEFREHEYS;KKBOTIHYVFIIBXJJUKIDZWFVINUWGQVELENKCOQNFASSRGKKWQLMNPLMM;RIGSDDKCZBYTPYKNTAAGNUSEBNKCLGLWVXTYNXERCAUTRRDPIPZ;251
CNWEFIUPSDFWUOAQCMUOVGHTPT;FGHNIXWDBVSYIVAHCRHPTEPMYSBQ;RYBGJJCVNWLISBPMWUEMIJZGVPPUFGYOFRONGFXREQRYCGIGI;251
GZUHQVMFXHQENUJQYILZJVUAWSYXPIRTPQXKQBPBTXBL;VJWFPLORJRHE;ICJSYYAUMPHJIUEYFXJ;251
JFBITIWOGWEGTLNPMXJM;ORKHECVYWRQEZMVAUDADCEQHATIYFTEHRBBMSGWPJMCLO;XGWDBLCVHMZANXFAIAZOQUGXRJSWSGCFKPZSHZGHZXQEAPHTVKEWVLN;251
JOMYCDWJGHVETUFTXXCHGAUFTTDWCLAFORKLHKCZDXHJDCCRXVRJEGSAG;DHGONAVYYXPNQVGHUKTLZTVTAWAWOGHPEFRYCKMTDRHVRLQXN;IDZHIJOZQPKWOFVROHZFQJVUOYVTKPELCABBKIYBHDXBBQEGIGIK;251
KYXXQAMDGABW;XPYAXODINPZBGRDUJNDAVYFURLWOMKRMAAXE;WPJDBGCEIVWVMQSDVDZOPNQHTX;251
MBQRITOUOQMOK;VTUNRVXBQGJLFXGCVOCAIITXAIHKXSH;AGRFCBUTIDXP;251
MVGGRZCTHMAUTYSLGGREPLCGLD;XDKWDDYXMHALGISJWBXWPCVKLBNRWJP;LCQYMMEIUZFJCFXKZZSTWAEWGGTQEFCXZRLDZLWQNWQK;251
QACDUFGIRCXNTFOOIFYKPNBRCXVUHZGQ;HCLFPFCUYITEHBTRKNCORZXPITPGT;URUUPMYPNYHSOHQVLZUHAHDMSQJDTXBKWFDQALIZZVSCFN;251
QJJKAKEWEOIROBL;IUECSDABGHMXUANQAJFWDVJGJOBCHRAVJBUKVUSBJDTFJPRJURLHSTVCQX;WUPPIZQBBUFETXDLSHILCPY;251
RDEVKVSTEEIMRCWJTUDRSXHIUMWEWDKSGXMOXRFWMFO;VYSLRVBKMJZKSRYZUKRSMGPQJYPSDAZHTFU;NDWJZHCWQWTSYSFGNMKILGHZQXO;251
TBDZOUWYQAPKJEJURBTXGVAPFYMAN;VHENTYASXHHULC;MMLSAMHVDAJGEYWZQUNMYXY;251
XBINQXBJBPFZAYNBYNV;YJQELLPDHHKXCRMYAETTWTYVWGROWTBBYFAWPCLCMBNNQ;IWYGYEQFHZBQMLSYRRXXUHBADCLGB;251
ZVFAVCCCTSKBFCPQCKNSQPOGHVSLUXAERMDTYNOMKXPGNU;HIJJATEIELABMJDWPMTXQ;DPIQMMERFSEZGKKQSESRHXENTSFXVSKASFNRDLZ;251
ABIGACMUKAJJNYJDCAW;STNCPKRSZHXETZUSJIFCEDDYRQXLWXTVLEBPXGZTDRPWBNDSMACMA;OFHIABFXLCOTAZEUXMRWYHVBEZG;250
ABTYINWEVMQMPUDNXGKGKITHFCHASREWFXOZCMPUMMUDFKTPDV;SBKVHZYMSRRPORJJESCFKRCQRYQCZGBMOGRHKPQJMXCAJ;OSOQJYKXXZQZDCBOBUDVQZAKHF;250
ANMAQFKAQRYNQ;ECUYULURLSRCMXQOFIRZNMWXLTXEKQZDFXYOSNSP;TZFMOSOFSOPGBVKVZQFIHTHVSWYZVSEATBMI;250
DLWHFBGGJDSGSDUILPOPDPX;TGUXPMYKUCOKKEHIZYUXHGKBFILKJNMJSVYXGCDM;KMLJJHIJXFMGMIDRLIZAFUDKENRCMCGESCFJROG;250
DQXQXZMUKIDEZBGCRRAJGNQLOPASNMYGSLQQQCWVO;DKJAPBDWOGISMWKAEBVFXITOHFRKSHARMNJXSDXS;IGGTBNCBGWUEGNLUSXCLMLTDYGDQMXEQOEIUNVLQMFFOOVJSYZYHYWZ;250
DTOUGLEMGAMJPEUPADJRRUUDKHQOXAWNLDRAOSRAGR;HPQXFUQYLECTTRAVTDRUWYVCQGOISJ;GSFWLMPMLKJRDYZAMBAE;250
EBFXSHOUVMISTFXSOINDUAEVMSHOUTSLMWUJO;YPYNDQMMVCIYKVBK;LKZWFKGVENQPUAGBSULGCJNAIOXLOHPMMAZOENSFPTCCOWQWGJCVSKJ;250
EVOPFRVHUPVVMTRGXDYIEOFEBUETBJKTGDZXNMYONTQUQJWVLU;GAHJIOSMVCSOJIWXCXAJVIRUPLXDXFUXZQDCTBIHSSWNHCTBKZB;IRUTQMXABBQZSUWLBFNGUEJUJOYDQCQUWRLFEDWKBDCUJUSSFFMKW;250
GSBHRQICATGJSGKOSTXWGFTHKYIRIOTBNSSNSKMCKXYQBOUOBVNBDWWFVU;XSQKQNPBDZODKZ;EGQFALPTYNBIRA;250
GYJFKXOBTDVFDAORJTRSJTOHXRSUGQNYZBGUIPPSNDVCHAKURVV;DXILVHFZNIZRUDNXCGXHEOKCOJUHSLOCMOOLHZTGJXSUS;RDBJJHVNGAIBCYJTBXOBAJVNMROTL;250
HLYVVFNEWQHWVXUVJIAOWNAWSJNNMUMZMHI;JENGLVHFIBEITIBQJSWTRMWABTELEPTLCZOHNALFNU;OVJWBCMAAJGPCGG;250
JVORSHHAGRRNUJEVPBBUAKBR;YTPWPKUFHWLADRTRJDTNRNDEASWNP;TXXRTBYJKOJZZVSEAZOXYTIIZPE;250
KDEHZQAGHIOSFLHWGUGSOBXCYRJQEVZEQOU;TPQMQMTHPMIAXIPYGXUORHEBXGKOJHWNWEQJXNTCRAURZRDHZXZ;KWYGMXHFZFRJEEKBCXQAOZTSJCSNQOGZIPJXEUTXHSNBOKWQU;250
KKUIZXMDIGPUZSTICCK;OQSUYLYQMBQQ;RYDMESKUIFYTURWG;250
KTCXZSIZEBZNOXFPEDHAKLQTGYLHUJOWPAAROSNJTNTIBZ;JYIPGDKKVYWKONBZTKVZHPFOEHAWAKULIJE;BARXDVRMDQFDBFQOIVXTUZFDOVAPBBYBKALMSCSUWMBMIZSYJNLZ;250
KTDMXTLHFGOFAAOSHRSXXFEIEVLWJRGNI;GKFSJQJSVBNRBIQ;XYYRCKMJJSYONZQIXT;250
LGXSNVEHUMLJPTYURQCWABJRUEZMPQVZXFJZNSFSLSXOIKCIBYKCWOLTCFR;AQNZPUXDEWA;AIVYLXXMQOUFDDOKKTEIOJLTONWQQTAF;250
NZUMTUPARVVNUMGFRSCBIGEMVHZZM;GAOBZSEMAWFOMJBCDEOSCMFUSPKEXUCCTLXENDTQKCCCHQ;PIESQLRVOWFOHDZNGYPAWMFEWVXNEKRDJMKZUHKP;250
OEKWBPLJDMHAKSRPJLZLDMQUCTZEZOYPFZU;CDWFPEYIVVEVJDGDE;YIANDTVYIUOBIVBJHBYSHCEYQBZKKKZPBCYGFVNNGC;250
OIVAMNBNBEV;MKODFNCQJKDEQNBFUKWKZIJFPFKQGNPM;NVDGACTMRHXCHYTJZUVBCCTAFW;250
PWPGTQLRHAVWQTE;TOIEYTWRRPXNKSTRHLIODNNUXRELMNQIRJUBWUNZVFOEXZRHCFGR;XYTVYDOBSPGKYKWQJBQWHAOEUPBHZEYMSNEA;250
QIODXEJWSTIGGLANYYJGMEMFITWVMADEGW;TKTYVAPBOEAKL;EVRSJPTAQLMB;250
SBJWSRLIDUJTUULCHANECMIRYHAQHNJOJIHTFZRJURQBSEOKJHSURZL;ZRXZAOIMOQUTMXNBWERPFVLMGKSCZSSWQIFHXKWZM;IMJQLHQVZQ;250
TXHAHMWGFLJYXBEBYEMMLHK;INRFAKHESHHCCYAXWWAAYABJNADJWDGGTQJLA;NNRCIFDEOFSH;250
UBZFMYVLPLXYVFCRSPDTDSOXHAHXVA;XELCSASJZZIOHTELUGDIUCPHKA;RZHFIMVGMDCVSQZXAE;250
UVSCSODLWMLPROVWNQGZPJCHRWQITFCLYYLWUXQHL;SQTZNASBBAEYLGFRWPCP;AYHLWBCLWIYCQKEDTGYBZHBRYWPMWKKSGVONQXFQIE;250
XSGCESDSRMHQDIYCDIPPVREC;WWELYLMOPDJNMOVBXMCVUZFYFQMMHYFBLSIFWGCCLLOWJMHLUDYOIKCP;AAMIKRUFYOAGSQPIUMXZUTBOMURCBYSQCBBQ;250
ZAGQUAIERYEBXWZZJMOPXUEYPDBUPNN;IETXNKXRQPM;ZSQRHRIYWRDINQOMTYBKQREOEGJODLMXILSNZLIULPPQB;250
ABVTHNXHPXVHLVJZGIEDZJNKENNYYPREXPWIJAENYEIIXLMTPQITZFMOSZ;KZASSHGBTVHUO;EZYLSHZAWCHYVJRYZAREGACNRLTGZV;249
AODBEFDINJBYLRZWBXFUMS;JWYNLNDQTSGCZNAJLFOYZCPIMIRKHULMVCMRRHQ;KJPFFKTLYENYVKGYUJJWFXYCJVYAWRHBMKBKLMJGA;249
DAOIKAQSIASYZUTUWPUALATRTMINZCGZZGQGLWQQSBHNHSUCICIPHCYXF;NSCEBLCBVMSVGVU;KAETTRVXORLWEZKYQMVPUUFXNHFBEVZATQDDKZYOHMIRHXEUSWGGZ;249
DYXXMJOTPWYRSFEPUGDLOYBWXBMPMLUYHDQPLFCVZDEJBWOMNBO;UAXZBDJARYVTVVGWIGFUDGEJLOPJRTELZKXVZRXZJXHRANGBA;EOXJCOUKEAYJOEKISZENAZLNT;249
EPTQZDORFHTKRNBIZOSHOPRDFBNYQWMWYOKIKTEPMDJKWGU;KWHVYXHUZICU;VDBFNHUUEVEAVZVRBBHWHL;249
IGRSYCOTAOYAYBABLCOJMUR;LSCNXSQJGOWGOOLPNBXTUGZBTPLWEKYYYQIRLUCQQZQMYBNYSZUO;DIYSAHQCUIUSFGNY;249
IRVZYOMZWIIHCGVHFCCTYRYDDUAFZNGWYYS;YBAYNWUPCOMZMQECDYPABHMKEZCPU;ZLDHPIUWRCSOPZTRBFQXZAJGZPSOGNBWWXOYIBYHASKZABDOX;249
KQDXSHBGIRAOTGJJFNBQFECPGDORHCCSXWUYUIHAXVGLWRLLIUGABKRZMII;HEOUTZBNHNHQDRXKGCYLXVVGJFBKWWYCKITOONMYKTOOIMLSXNHMLFUPGW;QOSRAQARQDWKXXNZHVBIOZSJOEISHPGXVITAPITUKGVZVJZGAPOFE;249
KSDYZIWGEBGUA;KBZEVSGUKVQ;SUAQWNXZSDNDAESSGDKKRMZNVWGKHBWFYKITCWQHGDTDDJUKXQWAGT;249
MZRQNICIVAACAVXEZAPRLUKYUUWPKBXZQFJCSOVQJTLDMMHBFFHDBE;CQMBVKOKIJZDIUHSB;IPKRQVIIQUDWIXHS;249
NSXQELZLPCLUCXOVJYNLJMWASE;DIHBEPPGWEKRGQ;MSRTCVMVXDGZEYOVGTBQTVTWGWCHZBAZCXODK;249
OBZVOVXZZSXEMTWROFNNGSYNQR;SWETUKINUHWQGUDCTHSPDGXWWCOOCFNOBURYKVDNJVGIHALPWQFNNFCD;BWRMVTKPBPEEBCSUJIGAIBCGFRRZYZDVBIMKIAUCQRMAYRUKQHEVBD;249
OJWCUOMQZTCCVTMSUMSGTWESXSULXEUKSFMHSQMMHVNXRDEQR;AFPCBVIVICJFXOCZFOQDGNAWUCWCEJZ;UDXMGYQGPNYAHTOVHRUCIA;249
PJRGGCSENSNFSQOZOIYBAGRBHQEMRRKTZBNZ;DIZSWDFXNYPGUNHYALNUSWCFREMPFBNXHAQQLUJ;TNGOJYYJAIGAZYO;249
PRQKROPKZLDRSOHXGMAHOKTMQPTCXJBHEQRKL;URFZPDOFXSMIGXNNDNI;ZQZSOXESQRLBJHQLATMFQLMUUZGITPMGBLCBJL;249
QGFUUQEMWFZONOKBCSOYRSAE;ETZDWJHIOEQELMRFVLZYGYWRRZE;LJDUWJTVBRRRGKOY;249
RIMMYEQSDEIUXGBMTPGXLOCEL;OPOUTBVJVMSKUJZKYBU;CPLRANSXXCHSFCQWISBZXGMJD;249
RSQESWTLRRNE;WWZKIJKVMLFXACMTDYYSLAUPHLKZZOQSXEXTHFXVJDBTVTIMPVDJCI;XXMXEZQQFGQGQPCIOATVZYNKBWBWEHBEYXHDIOMJVMTSCXJORAFUX;249
SBFLDZGYLZEHSJSZVHVORIIJQFEGUQO;QXMRCRVSCOMPCYCBRUTQALYXBHEVOBGLZNMFRYZTBZDMAUYBAOAK;HFXBCXHCZJIUKMTSYEXZ;249
WRVUTDLOKIVZLLIUEVVHWFXOJDPKTMDESO;QEDYUKQUHEDPKQEWNHAYMOPI;DONYNYYLFPWMYSRNVGSBPRGDBAVFJ;249
YDGQIUOIFCCPJA;ZDAYGYQCVKGCTOPAGIUEDTRCKBUHDM;RRVTRTCIVNYRLLPEPSBBTIQJHVQKAAZOIHG;249
ZRKMPHOHSFDKYQZHSMWETFSXNEUNTNFCYKTYEVPIPXGWMCLDINABVRE;CSVWASLAZKKMMIBKEONMSL;TUNCWPOINBFULHFQDQEROQYTXOFEJEZYWETFJPRH;249
GSAPTQQQJUGYFOTOGUCIQKESWNPGKDMNJRHFVSQCOOWTJCAPILASRO;GJYMDSVNMJGGOJYGTEHNSCXDSSQWGXKJ;TETZUOTGPONBOPRIQLYBZPFLSEX;248
KIQKWEVOVXIEOCWLOKJDSU;BBLYQFJIITO;QDKJYEEGYYCMHTZHLEIFPPGEQQLABIGITAKSMWDURGBE;248
KJVDULWPGQBFLIEIULZPEGFRZYLZERTFGEYXMEIQAXCN;EMUVWTUMGYPEDODKC;VOSMITJTGOMKDFCGCHSXFNZKISRRHNDYJPDIWC;248
LVXBWDWYXKKUPVEZUFJPNDELHFTUZYRDBRMNFGBHJL;JXXDODMERTCMACCNAESQFAUWHPDTZMZWSHNFUWOFSTQFWMZV;BDSRUSIQNKINHUKCEGATOILFOQKILDWSSO;248
PRLIEMFEYQVYRCUDXVVVMRFPSKFOBITMWXUJPLVMXAWIKLNSALL;LPWCTTQIHLHIGR;CHUNUOMOFDNQHLQB;248
UFQALTUDYVXSHMYKHTATQLGWDMLLCQEDSM;QTRWVRVLJQZP;ZRWMFLPLNRLYEDOZQSMTPYEWUPBIOOFKJUWWGCUBAQBENSZWJURARFKOWF;248
UNPSRDHGTDSAT;HWIVMUMRRYWYVRFRZUGZTLOLCROXCSIGOWJJMIODJINHXPQZPHOTOAWTWN;KTSOINTLYDXAXRBYIPKKIXUAETBPAROUCFVXRXKUXQWSTYRLVG;248
VAXOHFJYVUGBEAYZHUPDUOIZSKHBVMFXDP;XZOKFNFYZXONZBWVSMFAZRTVPRLFRUSLPEXOQFQUOQKWNWN;EINFVKNWAEQTUDRPEYKYSEWQLKZHJZELYZWSBTFT;248
WYLQJILSQPRLXXOOIZDDDSYOSAKZGWYOJY;BIURNRYCMVZFQVPJNLBNRZKSFKKXVHDNXXTAYMSAKVDFILDTFFWQ;ZGKHZSQMRXYNZRRFXZUHCSNBTIXURWNTMCAI;248
YNCCMMVYHMORHDGTEVLHJZBENWHCY;CLPUXCFNIUHE;OPXFOSNJRTDIUSEITQAGQOPTHMCZGZIXR;248
ABNCYRVXMMQOTKBNZBEOXBZJUKJOEZWHVYJOQJOGVXHWCC;SBXCOKSPLMQOWTHCHDMMFYHJGPTNFBDHFJ;FTZMXYAZEQFXTSCUAKXQOUHUIMASMOMSYRXCBIMCV;247
ALVSKCDRVDMDLYETSRKUOUPLAGRNIKNYWAOEEAFFFHVGASSUBOVITHL;IZRASPORPFIQMINKIGEXRWNFUWNXVRWUBWZASOTEQI;YVYXPLTXTXKHTKZDD;247
BQIDDEYGDZPQGHSRKJOMBNIQJRLFIVMSILDAZJBKAPEDAOKFKBMDARW;TWKRUBIOIMXXE;DDCAEVBWLQISSORALUHBDBEBZBDG;247
CSAWVMXMZYMCBTALHFUSXLJMIQOJVTDRBUMVNJOSCGBEMFVVWJOBSMDHYM;FGMAOLCAJHPGRAJBWDRZIWFOEGITGUIODDBUE;ABJIZVRVGEFTPV;247
EWRJSHSZUBPTABACWQJBNXAUQTWLOHCBMZPEZPRQ;EVCSLWBUZJBSVWMEVFIHEGQLFQNCIOTQXAYKHHQSC;MTXZBMOUSDDEMCCNRICMJ;247
FCCFTMEMSHVYVNDZCTY;QPWJHGBOJUPJBOWGPACZNCEMECIKS;MNANPYVDIEGTLZHNBEECOGDJAZMUBFVUIIHSMXT;247
GXAEQKHFZRFFPSPWU;ELOFNPYXFJSTTKGOJLJ;MXSCNDZMFHTWCHGRXAYUIRDAWTKF;247
HTPZQOUPYRJHIYMRDMX;ROTQMPHGQDWMJIKUZXUHDNSSNWQYRRVCQZKYQQRZEDIYICFPQP;GASGCJCQWZDQISMSEWFYRTYAIVPVWTONPNMHWKSOKACTFM;247
KBNXIMIBZSZYNJXZUGCLSVHJDNAJJRNVIJNK;CLVNAYZGXVXNUBDRSWDAARFVZVRWDEOWBKUL;PKOEITVHZVTCWPPWW;247
KQJSJUGSOIXECQEYPPUFOUYTPTK;QOUCJCQYKVRFDAOLYWITAEQWCICXVYPLQSM;VLKJKWHWDTY;247
LJDGWNLRFPXBQWJOBMMOJLMRGH;VIFOLTTRKPSUNCQQRCBAIEBUFNOJSLQIMSUAJBTUVIHH;XPTMRJFNTUPKJRFXTPSUYWVTGCFEZKFHYQNWYOJYIOYXXS;247
LNMTQAGDLXTNVTRJDUAOSKGCMRWZJESHBXJNQRDEHBYSPWGKABDEWC;PLYKBUNQGQOWSTJIXNFCKZCFBBIRYHHCONBOASGSFEGZOTOCORYZPIIOGQ;ESRZIAFUFEZFLXQKKIBFRWEUUUZRNUIWQBZITEBMMTIHEDUNJKFLCWR;247
LRWEFQFVMOZPACZTEECXNSSBAEQMCZPRZIYRGDSUHKAUKPJFAZNSYMXREJ;MNSYXQELUOXFQJASOWUTTRSVIBBNUAYIKRCSDCQKLPEOINHGIPQ;CIEFVKZJMENHA;247
